tile,frame,n_px,mean_resid,mean_ctx,mean_ab
E12_N44,K02_054000_2257_XN_45N347W,8810,0.004100182579376565,130.74701699506952,0.016770030747706617
E12_N44,K04_054923_2229_XN_42N346W,604,0.0016349491040267732,107.10131512572434,0.007468026387001698
E12_N44,K04_055068_2264_XN_46N345W,37794,-0.001861849673875562,117.01109318567431,0.0010934934981755916
E12_N44,P04_002587_2231_XN_43N346W,46930,0.00017256989272901543,98.84495464904512,0.006492957637856544
E12_N44,P14_006701_2263_XI_46N344W,157738,0.0003068722019075324,124.6955587610567,0.01815851876027319
E12_N44,P16_007123_2241_XN_44N347W,77704,-0.0004973052377409034,104.97773133612411,0.005216083215223778
E12_N44,P17_007492_2261_XN_46N344W,301007,0.0003572666617254465,117.37709594313317,0.016622223537217866
E12_N44,P18_007914_2270_XN_47N346W,58869,0.0008236712821851347,141.36585993636294,0.018501627294221144
E12_N44,P19_008349_2220_XN_42N344W,7171,0.0001857531484873161,93.81772313179822,0.003991746742388583
E12_N44,P19_008560_2245_XN_44N346W,42587,-0.0003340410052802195,123.74535007473672,0.007490494591272511
E12_N44,P20_008916_2249_XN_44N348W,27323,-0.0005131198163216573,108.4163169965551,0.00237108565107884
E16_N44,B04_011276_2233_XN_43N340W,58054,-0.0011757716512155404,124.51546369745732,0.00611437378004221
E16_N44,B17_016300_2282_XN_48N340W,126979,-0.00017082018238564323,143.67841237527466,0.02010394908161352
E16_N44,B17_016366_2244_XN_44N342W,131945,-0.0018923716357427368,108.24742748369349,0.00553680846945915
E16_N44,B18_016722_2217_XN_41N340W,199,-0.0026521829716903604,91.14547836840453,0.008014354292635605
E16_N44,B19_016933_2278_XN_47N342W,107777,0.0016529077050716832,132.25224311178985,0.032010861881514946
E16_N44,B19_016999_2240_XN_44N343W,163745,-0.00011305927304038032,103.96735122160219,0.012550280171884242
E16_N44,D01_027482_2300_XN_50N343W,11777,-0.0015736431280230232,141.88217425583235,0.0031029563858952945
E16_N44,D04_028603_2250_XN_45N342W,23676,0.002945903087241649,123.46841408493833,0.013608910054559026
E16_N44,F01_036053_2245_XN_44N341W,87787,-0.004449921947867974,113.88176612185246,0.0034705441264872355
E16_N44,F01_036119_2291_XN_49N343W,1323,0.009553413834914079,137.42183218773621,0.020316232143473993
E16_N44,F01_036330_2245_XN_44N342W,71,-0.0004286827528509256,125.10000825264085,0.012547203966803377
E16_N44,F02_036475_2241_XI_44N341W,15590,0.000601409215304123,107.43704523131815,0.014254113849576436
E16_N44,F04_037187_2244_XN_44N342W,44049,0.0012992007744301883,128.9011043853507,0.018978290965263205
E16_N44,F05_037754_2257_XN_45N340W,56417,-0.0010788822260375096,125.19521390383218,0.00938189489875527
E16_N44,F18_042752_2240_XI_44N340W,474,-0.0024658104176617586,130.69291229891877,0.003076817698886383
E16_N44,G01_018568_2294_XI_49N340W,25537,0.00010624861927444989,147.68480901333115,0.017012602048659006
E16_N44,G16_024581_2233_XN_43N343W,21267,0.0007234883204154772,90.29149823523534,0.006517482377274905
E16_N44,G17_024937_2267_XN_46N343W,57822,0.0008360722155368153,129.68359309132444,0.017022685151322103
E16_N44,G18_025148_2290_XN_49N344W,12870,0.00237874715850059,133.33333674788753,0.016976574544159115
E16_N44,G23_027271_2293_XN_49N342W,8010,-0.00038412753927438687,144.71101564938357,0.011922832957250957
E16_N44,J04_046273_2237_XN_43N342W,185,-0.007263304571148719,83.60794974662163,0.000330286305157839
E16_N44,J06_046985_2245_XN_44N341W,407,-0.00679783345236867,131.38033390279483,0.004920597204997024
E16_N44,J06_047275_2252_XN_45N340W,2383,-0.003924215267835361,141.02341823922052,0.003946168956568029
E16_N44,J20_052523_2243_XN_44N341W,13951,0.0019333022433736377,118.94543275907641,0.013685100565912486
E16_N44,K03_054514_2235_XN_43N340W,5683,0.001271207582253803,121.84688812851927,0.014810877073359612
E16_N44,K03_054725_2281_XN_48N341W,15898,-0.002054027549789028,146.14460840200024,0.007059684386438357
E16_N44,K04_054870_2270_XN_47N340W,442,0.00026360374861154065,131.58705546521495,0.0222070703127688
E16_N44,P13_006279_2234_XN_43N342W,59231,-0.0009906277544018383,88.74433367543494,0.004545461077256828
E16_N44,P14_006635_2267_XN_46N343W,266369,-0.0005334503160738817,124.3622176262065,0.014573313919096817
E16_N44,P15_006714_2256_XI_45N340W,190740,0.00030217099937460254,122.60344734139896,0.013979482334120871
E16_N44,P15_006925_2229_XN_42N340W,546,-0.005341413888123079,82.51766755380036,0.006361859680313394
E16_N44,P16_007215_2254_XN_45N339W,35164,-0.0006843407955250695,133.06490041528622,0.012079563300396494
E16_N44,P16_007426_2266_XN_46N341W,302435,0.0004910321248510032,128.90972674138658,0.017338809105198926
E16_N44,P17_007492_2261_XN_46N344W,22732,0.0012942953851257859,117.03990030229963,0.009876289247019075
E16_N44,P19_008573_2263_XI_46N342W,271343,0.0010013196105545207,122.49277008755408,0.021023946529059024
E16_N44,P20_008863_2272_XN_47N341W,44204,0.003217620513759849,129.16870167999502,0.019098146475929344
E4_N40,B01_010103_2236_XI_43N355W,130900,7.051690926447513e-05,124.70662962095349,0.004350292395542537
E4_N40,B17_016195_2250_XN_45N354W,37824,0.0007857720092387041,122.27077118797754,0.01020177894277894
E4_N40,B19_017039_2250_XN_45N354W,21054,0.0008012629778273038,142.71494064555725,0.0093068042633616
E4_N40,D01_027588_2249_XI_44N354W,4599,-0.002512759745992367,140.04592540497936,0.0012646962933598673
E4_N40,D05_029144_2242_XN_44N353W,31390,-9.1445981492039e-05,104.57294825432065,0.000867141196092476
E4_N40,D16_033469_2256_XI_45N355W,1939,-0.0014637474509820668,151.46745664646724,0.0010658716974301333
E4_N40,F03_036871_2196_XN_39N353W,6580,0.0008717298556271956,124.59955713335866,0.0063664488486864885
E4_N40,F18_042924_2195_XN_39N354W,18096,2.5228264677978858e-06,78.51968823609154,0.0035065841637719974
E4_N40,F20_043425_2207_XN_40N354W,11571,-0.001081133580267241,121.55593025194992,0.003830108389942854
E4_N40,F20_043702_2224_XN_42N356W,8072,0.0028449952466718807,133.3446761132232,0.014637728758731006
E4_N40,F21_043926_2195_XI_39N351W,3426,0.0031106239550427513,84.05755761319688,0.004620185844443355
E4_N40,F21_043992_2214_XI_41N353W,190422,0.00017738699162596797,115.02754150670124,0.0055502233932308385
